"OTU"	"Carey2015_1"	"Carey2015_2"	"Leff2015_1"	"Leff2015_2"	"Leff2015_3"	"Leff2015_4"	"Leff2015_5"	"Leff2015_6"	"Li2016_1"	"Li2016_2"	"McHugh2017"	"Obrien2016"	"Wang2017"	"Freq"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"OTU_376"	NA	NA	NA	NA	NA	-0.349110116316712	0.147426483469519	-0.87893227075951	0.557122786475698	-0.213725092595869	NA	0.607446233365219	NA	6	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unculturedalphaproteobacterium"	-0.129771976361655	-0.0216286627269425	-1
"OTU_3763"	-0.00858390293605484	0.0404579151792261	0.0171154848612644	NA	NA	0.0989181412357317	0.484925704550236	-0.0575423620254495	-0.921244707447785	-0.508029105213576	NA	0.0255296068041561	0.553375437456228	10	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	"uncultured"	-0.275077787536023	-0.0275077787536023	-1
"OTU_377"	0.374140985912029	0.471424816700017	0.424483693596775	-1.28733886448411	-0.823997464931946	0.2068054137791	0.121593717092604	-0.201086734491364	-0.82324331602744	0.10806753465457	NA	-0.0621664203831598	0.850373649600445	12	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"unidentified"	-0.64094298898248	-0.05341191574854	-1
"OTU_3770"	-0.366756552921382	0.183435612422829	NA	NA	NA	NA	NA	NA	NA	NA	-2.00374651581436	-1.43202945136853	0.325010879364405	5	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"uncultured"	"unculturedbacterium"	-3.29408602831704	-0.658817205663408	-1
"OTU_3781"	NA	NA	NA	0.0156459092302378	-0.0796668670630849	-0.553264664258105	0.0746962814173435	-0.456370544726929	0.197321860002466	0.973838373227359	NA	0.320305264075336	NA	8	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Jatrophihabitans"	0.492505611904623	0.0615632014880779	1
"OTU_3782"	NA	NA	NA	0.27491203951087	NA	0.10039850035962	NA	-1.57548962080899	1.54319435784207	0.376432241566603	NA	NA	NA	5	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"FCPS473"	"unculturedbacterium"	0.719447518470173	0.143889503694035	1
"OTU_379"	0.116794194721057	0.356992300567396	0.548618491395603	0.251020667153121	1.33575267887628	0.249830263138735	1.10154896652052	0.784589719348817	-0.539755584552895	-0.419534755816889	NA	0.217873260748742	0.105312477292868	12	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Mesorhizobium"	4.10904267939336	0.34242022328278	1
"OTU_38"	-0.249780192457656	0.18649642561514	-0.282590248329359	0.025352686713727	-0.117321833358443	-0.0733668055313628	0.369910943533876	0.211596576944069	-0.0549510180404692	0.549492349041172	-0.309060154555005	0.140316514833301	0.0118981440707124	13	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Variibacter"	0.407993388479702	0.0313841068061309	1
"OTU_380"	NA	-0.87494818669175	0.177237341958715	NA	NA	NA	NA	NA	0.00921928264495747	0.10580604961987	NA	0.388465667781437	NA	5	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Ferruginibacter"	-0.194219844686771	-0.0388439689373541	-1
"OTU_3812"	0.682420993774108	-0.00623637596273715	NA	-0.693276319976158	NA	NA	-0.917055681853997	NA	0.879262084386762	-0.869919734358071	NA	0.214134833490004	NA	7	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	-0.710670200500089	-0.101524314357156	-1
"OTU_3814"	-0.179399610132911	-0.655862487242728	NA	NA	0.497594620252132	NA	NA	NA	NA	NA	0.487482176346877	-0.236440384579302	-0.520057106573173	6	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"unidentified"	-0.606682791929105	-0.101113798654851	-1
"OTU_383"	-0.269258298287863	-0.266899298968734	0.793830149291003	-1.51596573586982	0.744396964625287	NA	NA	NA	-1.05384725133439	NA	-0.158497183340642	0.541467302073191	0.254020922218526	9	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	-0.930752429593442	-0.103416936621494	-1
"OTU_384"	NA	NA	-0.284984868857703	NA	0.000920665537533141	0.599120503086203	-0.715462783305053	NA	0.889319096863792	0.701158674399316	NA	-0.277877158371064	NA	7	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Acidothermaceae"	"Acidothermus"	0.912194129353024	0.130313447050432	1
"OTU_385"	-0.0621493236569643	-0.144504748361277	NA	NA	NA	0.598491168882654	0.693498204741587	NA	0.125432906574572	0.84127830676552	NA	0.382334580119953	0.310946373763236	8	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Klebsiella"	2.74532746882928	0.34316593360366	1
"OTU_386"	0.648216609484698	-0.448965724516737	0.627247624051927	NA	NA	NA	NA	NA	-1.00058579562678	-0.263482690966486	NA	0.334266575789539	0.750523272189878	7	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"XanthomonadalesIncertaeSedis"	"uncultured"	0.647219870406039	0.092459981486577	1
"OTU_3867"	-0.626928537782141	0.235306188282578	NA	-0.085943108747358	NA	-0.429297298965334	NA	-0.189522254560971	-0.580066003425348	1.23499286282064	NA	-0.528810778784616	NA	8	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	-0.97026893116255	-0.121283616395319	-1
"OTU_3873"	0.751172041379326	-0.285611905178841	0.101110438158918	NA	NA	NA	0.0359818992007924	NA	0.572053325272104	-0.874901100176202	NA	0.207553882233838	NA	7	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"uncultured"	0.507358580889935	0.0724797972699908	1
"OTU_3880"	-0.0188300342002399	-0.541199779166228	NA	1.05307996098007	NA	NA	NA	NA	NA	NA	NA	-0.400650175766955	0.0616397958189596	5	"Gemmatimonadetes"	"S0134terrestrialgroup"	"unculturedbacterium"	"unidentified"	"unidentified"	0.154039767665607	0.0308079535331214	1
"OTU_389"	NA	NA	-0.131829842806216	0.304889099108487	NA	0.122371828238834	NA	-2.02027069441397	-0.122912978410009	0.673961320237345	NA	0.148989928807191	NA	7	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unidentified"	-1.02480133923834	-0.146400191319763	-1
"OTU_3894"	-0.212578464654413	-0.99437146960774	NA	NA	NA	NA	NA	NA	-0.148962265483975	0.964883266222586	NA	0.448413762798507	NA	5	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	0.057384829274965	0.011476965854993	1
"OTU_39"	-0.307924135817302	-0.486534160445043	-0.363912319018736	-1.42425889050605	-0.572070251846693	0.329811826085385	0.666325417356839	0.0663886399932169	-0.0574136698074741	-0.338634864794046	-0.0718803768665819	-0.0644921407336501	-0.865696503335042	13	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	-3.49029142973518	-0.268483956133475	-1
"OTU_3903"	NA	NA	NA	NA	NA	-0.187109729078376	0.337445920089292	0.212057842102732	0.854013956205374	0.0460802782404252	NA	NA	NA	5	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"Bryobacter"	1.26248826755945	0.252497653511889	1
"OTU_3905"	0.227596792888453	0.68534762721337	NA	NA	0.169020514928111	NA	NA	NA	NA	NA	NA	-0.0986235765855173	0.222747426853946	5	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"unculturedbacterium"	1.20608878529836	0.241217757059673	1
"OTU_391"	0.143603806374316	-0.0729888292471596	0.0323292359495673	0.504236088910164	NA	NA	NA	NA	0.0321361416970373	0.235044364539805	NA	0.415826854005656	0.257941289196895	8	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Mesorhizobium"	1.54812895142628	0.193516118928285	1
"OTU_392"	-0.459921420904416	-0.0326937314285293	NA	-0.140668993031092	1.43496740776215	NA	NA	-0.375834432829193	NA	NA	-0.255951261621403	-0.148820375670693	NA	7	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unidentified"	0.0210771922768236	0.00301102746811766	1
"OTU_3933"	0.103723077140246	0.388338124382727	NA	-0.0565137783030441	0.954030186641397	0.741671878744549	0.805609213295614	NA	-1.45816141686469	1.2665336680031	-0.384475981992595	0.224422521981334	-0.703090837722707	11	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"unidentified"	1.88208665530593	0.171098786845994	1
"OTU_3938"	NA	NA	NA	NA	-0.551289961094648	0.264524285588368	NA	NA	-0.163610412683417	-0.0915405403727453	NA	-0.773248908049657	NA	5	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	-1.3151655366121	-0.26303310732242	-1
"OTU_394"	0.696529574726239	0.137469447730806	-0.0132668638028994	NA	0.049021219459745	0.354137601644735	NA	NA	-1.81239509423157	NA	NA	-0.00662814110925108	0.33415662650783	8	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	-0.260975629074366	-0.0326219536342957	-1
"OTU_3945"	NA	0.310842864326844	NA	NA	NA	NA	NA	-0.929360320193892	-0.146335721546982	NA	NA	-0.50382036788447	-0.55883976909626	5	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Solimonadaceae"	"unidentified"	-1.82751331439476	-0.365502662878952	-1
"OTU_3947"	NA	NA	NA	-0.317026098370695	NA	-0.370768722007213	-1.3621125822549	NA	NA	0.16662616967555	NA	-0.132365634804279	NA	5	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"unidentified"	-2.01564686776154	-0.403129373552307	-1
"OTU_3953"	NA	-0.44079306805124	0.535551126632606	-0.91120627727903	NA	NA	NA	NA	0.0573117402264189	-0.766592153842319	NA	0.515092499689726	NA	6	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"RickettsialesIncertaeSedis"	"CandidatusOdyssella"	-1.01063613262384	-0.168439355437306	-1
"OTU_396"	0.02524354375357	0.122929391565564	NA	0.44371886550002	NA	NA	-0.416326628640908	-0.000992477080479174	0.860105797320437	0.359346807980068	NA	-0.640307429534507	NA	8	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Methylobacterium"	0.753717870863765	0.0942147338579706	1
"OTU_3965"	NA	NA	-0.642818531822168	NA	-0.282970887663173	0.0927429267796409	-0.0522660174646091	NA	-0.313748185025564	NA	NA	-0.388371566785219	NA	6	"Acidobacteria"	"Subgroup2"	"unidentified"	"unidentified"	"unidentified"	-1.58743226198109	-0.264572043663515	-1
"OTU_3969"	0.337033899191669	0.618323220589532	-0.391298554493948	NA	-0.586790607824875	NA	NA	NA	NA	NA	-0.0923372875120136	0.249878641092239	0.48174304138833	7	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"H16"	0.616552352430933	0.0880789074901333	1
"OTU_3988"	NA	NA	NA	-1.05865805352922	NA	1.0181986504645	NA	NA	-1.45006799822077	NA	NA	0.0959750570212204	0.206713503689129	5	"Proteobacteria"	"Betaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	-1.18783884057514	-0.237567768115028	-1
"OTU_40"	NA	NA	-1.00207682479454	NA	NA	0.90501267217715	-0.338807114577454	NA	0.237888166047141	-0.225533830453263	NA	-0.694819718641479	NA	6	"Acidobacteria"	"Subgroup2"	"Ambiguous_taxa"	"unidentified"	"unidentified"	-1.11833665024244	-0.186389441707074	-1
"OTU_400"	0.272835489952801	-0.259929585747829	0.688583764846762	NA	NA	NA	NA	NA	NA	NA	NA	0.158542306568027	-0.0720422028049416	5	"Verrucomicrobia"	"OPB35soilgroup"	"Ambiguous_taxa"	"unidentified"	"unidentified"	0.787989772814819	0.157597954562964	1
"OTU_4000"	NA	NA	0.541657987338	0.701056275182182	NA	NA	NA	NA	NA	NA	-0.703856994537854	0.184948430665401	-0.452085551288425	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"unidentified"	"unidentified"	0.271720147359304	0.0543440294718608	1
"OTU_401"	0.546590665946776	-0.282876359469642	1.06016977916006	-0.29711343636635	NA	-0.0205169036733322	0.622947619073404	NA	-0.956166250370168	-0.429724664275902	NA	0.317963888993978	-1.07419683041787	10	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	-0.512922491399046	-0.0512922491399046	-1
"OTU_4015"	NA	NA	NA	0.375610175691889	NA	-0.344409516314993	-0.549446681825134	-0.353908166162089	NA	NA	NA	-0.0669309927665382	NA	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Acidiphilium"	-0.939085181376865	-0.187817036275373	-1
"OTU_402"	-0.21036883683422	0.160054717359726	-1.16586934033744	-0.00719375529918792	1.06978251982173	0.592487665246483	-0.0169269270634737	0.271304890111631	0.202095909005312	0.389952107428841	-0.138347867941292	-0.334373848547477	0.730768806797108	13	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"unidentified"	"unidentified"	1.54336603974774	0.11872046459598	1
"OTU_4029"	0.250210657720775	-0.434552002672846	-0.214917584411936	NA	NA	NA	-0.519132906932427	NA	-1.12755903517692	NA	NA	0.171616949528659	NA	6	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"unidentified"	-1.8743339219447	-0.312388986990782	-1
"OTU_403"	0.150324690072322	-0.524370442552695	0.615824156951516	NA	3.53254916973254	NA	0.764500621690802	NA	NA	NA	-0.308223059468075	0.419583814756624	0.076221333207492	8	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	4.72641028439053	0.590801285548816	1
"OTU_404"	-0.248489430073716	0.218113774548448	-0.382492308067764	0.339868724507802	0.15605037841298	-0.432395803122246	-0.415004056121169	0.427681655278038	-0.244189705230817	0.822034194981033	NA	-0.154311823046554	-0.0960225083468127	12	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"RhodospirillalesIncertaeSedis"	"Reyranella"	-0.00915690628077773	-0.000763075523398144	-1
"OTU_4040"	NA	NA	NA	NA	-1.37199797591286	-0.0989344712282819	NA	NA	NA	-0.551999579114906	NA	-0.0579310555020686	0.140995715440635	5	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"uncultured"	-1.93986736631748	-0.387973473263496	-1
"OTU_406"	-0.0273520349140654	-0.225557030350702	-0.267082029806984	NA	-1.3700700065904	NA	NA	NA	-1.30589465760153	NA	NA	-0.269738647741729	0.194756075137485	7	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"MSB-4B10"	"unculturedbacterium"	-3.27093833186793	-0.467276904552561	-1
"OTU_4063"	NA	NA	NA	-0.630352042002318	NA	-0.0670593261290184	-0.10216158223806	-0.086383638913931	1.1501958250515	0.151333051963075	NA	-0.0614724279943324	NA	7	"Verrucomicrobia"	"OPB35soilgroup"	"unidentified"	"unidentified"	"unidentified"	0.354099859736915	0.0505856942481308	1
"OTU_4069"	-0.909345663123352	-0.0533140325549801	NA	NA	NA	NA	NA	-0.685750919611078	0.789783093109822	-0.0204438238606026	NA	NA	-1.07913338412659	6	"others"	"SoilCrenarchaeoticGroup(SCG)"	"unidentified"	"unidentified"	"unidentified"	-1.95820473016678	-0.326367455027797	-1
"OTU_407"	NA	NA	NA	-0.122286796879962	0.455675397975006	0.15949284355528	0.733308541859434	NA	0.753741281520518	-0.0806772382429162	NA	1.07643669043264	NA	7	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"unidentified"	2.97569072022	0.425098674317143	1
"OTU_408"	-0.881186190008991	0.689718603382224	-0.541996131934225	NA	-1.33474659543826	-0.80762895379876	0.1233845978882	NA	-0.394704212828727	0.545122078731554	NA	-0.310169199818832	-0.322402139488654	10	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"unidentified"	-3.23460814331447	-0.323460814331447	-1
"OTU_4087"	NA	0.102633995606571	-0.423148744416428	-0.838613078833386	-0.653406006981407	0.0542282246667914	-0.444914821862175	-0.437407862227168	0.405245202474587	-0.440438034484447	NA	0.676243308029198	NA	10	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	-1.99957781802786	-0.199957781802786	-1
"OTU_41"	-0.478499493742556	-0.0650256230622106	0.057016408481478	NA	-1.27568393659214	NA	NA	NA	NA	NA	NA	0.250595137350958	0.0606567237076662	6	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Saprospiraceae"	"uncultured"	-1.4509407838568	-0.241823463976134	-1
"OTU_410"	0.392018042008591	-0.339503681377286	0.740478725549965	NA	0.20330366390706	NA	NA	NA	-0.131768695491031	-0.620760789358642	0.200494450952197	-0.258632941445441	-0.437152864273387	9	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	-0.251524089527974	-0.0279471210586638	-1
"OTU_4101"	0.67050253579755	0.293480655306521	NA	NA	NA	NA	NA	NA	NA	NA	0.220787565836251	0.444414905141489	0.0536079715796405	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Devosia"	1.68279363366145	0.33655872673229	1
"OTU_411"	NA	NA	-0.259061549999994	NA	-0.907092500363232	1.03516915517441	0.169311915893194	0.684162995756426	0.144915045125582	0.504301073627494	NA	0.19680955023887	NA	8	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"Bryobacter"	1.56851568545275	0.196064460681594	1
"OTU_412"	0.326733455030849	NA	0.22192566062952	NA	-0.396033340476944	0.735813339830014	-0.244631585524963	0.82224123095286	-0.573851008868739	-1.58040831849066	NA	-0.138546612550206	-0.424284720849539	10	"Verrucomicrobia"	"OPB35soilgroup"	"unidentified"	"unidentified"	"unidentified"	-1.25104190031781	-0.125104190031781	-1
"OTU_4124"	0.230411069970457	-0.383415794502006	NA	NA	NA	NA	NA	NA	NA	NA	0.0656597459250459	0.2525973478516	0.183723386036065	5	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	0.348975755281162	0.0697951510562324	1
"OTU_4127"	NA	NA	NA	NA	NA	1.3759903122381	0.169383369659032	NA	2.48529964058124	-0.615012179095674	NA	NA	-0.874361651211406	5	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"uncultured"	2.54129949217129	0.508259898434258	1
"OTU_4128"	0.468605317892347	0.512030394919321	-0.228378044571591	NA	NA	NA	NA	NA	-0.357928474684503	-0.969907477781398	NA	-0.102505713680173	NA	6	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	"unidentified"	-0.678083997905997	-0.113013999650999	-1
"OTU_413"	0.00287744561039127	0.256237057656584	-1.19622270564268	0.484410292832965	-0.156246646600803	0.195725463830027	0.400657936933044	0.00682234553941841	-0.52317567894534	-0.482768500536623	-0.120289713967129	-0.537633298242116	-0.465533244695304	13	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"unidentified"	"unidentified"	-2.13513924622757	-0.164241480479043	-1
"OTU_4134"	NA	NA	NA	0.225782124463828	NA	-0.203617681402209	0.0436888858110953	-0.124060181317439	0.223824777961748	NA	NA	-0.220228147301027	NA	6	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"unidentified"	-0.0546102217840037	-0.00910170363066728	-1
"OTU_414"	NA	NA	-0.341714569649287	NA	NA	NA	NA	NA	-0.639095541528087	0.0319240258706321	NA	0.140410965874413	-0.0982346128888116	5	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"uncultured"	-0.90670973232114	-0.181341946464228	-1
"OTU_4140"	-0.335974376816677	1.31106952813669	0.346480821154223	NA	NA	NA	NA	NA	NA	NA	-0.133367492954895	0.42193305220462	-0.404955513816992	6	"Chloroflexi"	"KD4-96"	"unidentified"	"unidentified"	"unidentified"	1.20518601790697	0.200864336317828	1
"OTU_415"	-0.327804991227793	-0.128901471123902	-0.463492679258865	NA	NA	0.0149099250504153	NA	1.03677991944084	0.318151148342349	-0.40005489966827	NA	-0.772808928164651	-0.319795871204477	9	"Acidobacteria"	"Holophagae"	"Subgroup10"	"ABS-19"	"unidentified"	-1.04301784781435	-0.115890871979373	-1
"OTU_4153"	0.349485457047345	0.165145786601428	NA	0.384759897850102	NA	NA	-0.56831249783645	NA	NA	NA	NA	0.378422635478365	NA	5	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"uncultured"	0.70950127914079	0.141900255828158	1
"OTU_4156"	0.336884576568395	0.207998343326061	NA	0.986153863656807	NA	NA	NA	NA	NA	NA	0.546425987318052	0.530776469939394	0.433291445760819	6	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	3.04153068656953	0.506921781094921	1
"OTU_4159"	NA	NA	0.458175308336651	NA	0.657394565906106	NA	NA	NA	NA	-1.36878903476134	NA	-0.319738821573191	-0.1104473367612	5	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"	-0.683405318852974	-0.136681063770595	-1
"OTU_416"	NA	NA	-0.170995110510792	NA	-0.49756855840816	0.144610399529966	NA	0.276878446610016	-0.61597482292384	-0.681218261686384	NA	0.622816893281937	NA	7	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"	-0.921451014107257	-0.13163585915818	-1
"OTU_4169"	-0.246447482814152	-0.0985094854206146	NA	NA	NA	NA	NA	NA	0.365554661294553	NA	NA	0.297676958950875	-0.302031428932187	5	"Acidobacteria"	"Subgroup17"	"unidentified"	"unidentified"	"unidentified"	0.0162432230784744	0.00324864461569488	1
"OTU_418"	-0.0607506970980006	-0.242399605504122	NA	NA	-0.695791989768087	NA	NA	NA	NA	NA	0.100809602679211	0.188934093121882	0.397538369793721	6	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	-0.311660226775396	-0.0519433711292326	-1
"OTU_4192"	0.181243381375107	0.00514629530318197	NA	NA	0.383079847575205	NA	NA	NA	0.186247412255548	NA	NA	0.521489229177286	0.220908432981765	6	"Chloroflexi"	"TK10"	"unidentified"	"unidentified"	"unidentified"	1.49811459866809	0.249685766444682	1
"OTU_4199"	-0.1248112626111	-0.332953780204343	NA	NA	NA	NA	NA	NA	NA	NA	0.0492296866260127	-0.489067277776017	0.116340472616568	5	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"uncultured"	-0.781262161348879	-0.156252432269776	-1
